Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T105_001
"0844540","32000US0844540","Sterling, CO Micro Area; Colorado","Sterling, Colorado","co","320","00","ACSSF","0006895",,,,,"08",,,,,,,,,,,,,,"44540",,,,,,,,,,,,,,,,,,,,,,,,,,,,21928,28.6000003814697
"0914860","32000US0914860","Bridgeport-Stamford-Norwalk, CT Metro Area; Connecticut","Bridgeport-Stamford-Norwalk, Connecticut","ct","320","00","ACSSF","0004246",,,,,"09",,,,,,,,,,,,,,"14860",,,,,,,,,,,,,,,,,,,,,,,,,,,,939983,32.5
"0925540","32000US0925540","Hartford-West Hartford-East Hartford, CT Metro Area; Connecticut","Hartford-West Hartford-East Hartford, Connecticut","ct","320","00","ACSSF","0004247",,,,,"09",,,,,,,,,,,,,,"25540",,,,,,,,,,,,,,,,,,,,,,,,,,,,1214056,30.2999992370605
"0935300","32000US0935300","New Haven-Milford, CT Metro Area; Connecticut","New Haven-Milford, Connecticut","ct","320","00","ACSSF","0004248",,,,,"09",,,,,,,,,,,,,,"35300",,,,,,,,,,,,,,,,,,,,,,,,,,,,862224,33.9000015258789
"0935980","32000US0935980","Norwich-New London, CT Metro Area; Connecticut","Norwich-New London, Connecticut","ct","320","00","ACSSF","0004249",,,,,"09",,,,,,,,,,,,,,"35980",,,,,,,,,,,,,,,,,,,,,,,,,,,,273185,30.1000003814697
"0945860","32000US0945860","Torrington, CT Micro Area; Connecticut","Torrington, Connecticut","ct","320","00","ACSSF","0004250",,,,,"09",,,,,,,,,,,,,,"45860",,,,,,,,,,,,,,,,,,,,,,,,,,,,186304,29.3999996185303
"0949340","32000US0949340","Worcester, MA-CT Metro Area (part); Connecticut","Worcester, Connecticut","ct","320","00","ACSSF","0004251",,,,,"09",,,,,,,,,,,,,,"49340",,,,,,,,,,,,,,,,,,,,,,,,,,,,117470,31.1000003814697
"1020100","32000US1020100","Dover, DE Metro Area; Delaware","Dover, Delaware","de","320","00","ACSSF","0001127",,,,,"10",,,,,,,,,,,,,,"20100",,,,,,,,,,,,,,,,,,,,,,,,,,,,169509,32.2000007629395
"1037980","32000US1037980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); Delaware","Philadelphia-Camden-Wilmington, Delaware","de","320","00","ACSSF","0001128",,,,,"10",,,,,,,,,,,,,,"37980",,,,,,,,,,,,,,,,,,,,,,,,,,,,549643,29.5
"1041540","32000US1041540","Salisbury, MD-DE Metro Area (part); Delaware","Salisbury, Delaware","de","320","00","ACSSF","0001129",,,,,"10",,,,,,,,,,,,,,"41540",,,,,,,,,,,,,,,,,,,,,,,,,,,,207302,29.3999996185303
"1147900","32000US1147900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); District of Columbia","Washington-Arlington-Alexandria, District of Columbia","dc","320","00","ACSSF","0000645",,,,,"11",,,,,,,,,,,,,,"47900",,,,,,,,,,,,,,,,,,,,,,,,,,,,647484,29.5
"1211580","32000US1211580","Arcadia, FL Micro Area; Florida","Arcadia, Florida","fl","320","00","ACSSF","0019618",,,,,"12",,,,,,,,,,,,,,"11580",,,,,,,,,,,,,,,,,,,,,,,,,,,,34957,31.2999992370605
"1215980","32000US1215980","Cape Coral-Fort Myers, FL Metro Area; Florida","Cape Coral-Fort Myers, Florida","fl","320","00","ACSSF","0019619",,,,,"12",,,,,,,,,,,,,,"15980",,,,,,,,,,,,,,,,,,,,,,,,,,,,663675,31.8999996185303
"1217500","32000US1217500","Clewiston, FL Micro Area; Florida","Clewiston, Florida","fl","320","00","ACSSF","0019620",,,,,"12",,,,,,,,,,,,,,"17500",,,,,,,,,,,,,,,,,,,,,,,,,,,,38363,27.8999996185303
"1218880","32000US1218880","Crestview-Fort Walton Beach-Destin, FL Metro Area; Florida","Crestview-Fort Walton Beach-Destin, Florida","fl","320","00","ACSSF","0019621",,,,,"12",,,,,,,,,,,,,,"18880",,,,,,,,,,,,,,,,,,,,,,,,,,,,251724,31.2000007629395
"1219660","32000US1219660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area; Florida","Deltona-Daytona Beach-Ormond Beach, Florida","fl","320","00","ACSSF","0019622",,,,,"12",,,,,,,,,,,,,,"19660",,,,,,,,,,,,,,,,,,,,,,,,,,,,604502,36
"1223540","32000US1223540","Gainesville, FL Metro Area; Florida","Gainesville, Florida","fl","320","00","ACSSF","0019623",,,,,"12",,,,,,,,,,,,,,"23540",,,,,,,,,,,,,,,,,,,,,,,,,,,,271210,35.5
"1226140","32000US1226140","Homosassa Springs, FL Metro Area; Florida","Homosassa Springs, Florida","fl","320","00","ACSSF","0019624",,,,,"12",,,,,,,,,,,,,,"26140",,,,,,,,,,,,,,,,,,,,,,,,,,,,139654,33.7999992370605
"1227260","32000US1227260","Jacksonville, FL Metro Area; Florida","Jacksonville, Florida","fl","320","00","ACSSF","0019625",,,,,"12",,,,,,,,,,,,,,"27260",,,,,,,,,,,,,,,,,,,,,,,,,,,,1401600,32.2999992370605
"1228580","32000US1228580","Key West, FL Micro Area; Florida","Key West, Florida","fl","320","00","ACSSF","0019626",,,,,"12",,,,,,,,,,,,,,"28580",,,,,,,,,,,,,,,,,,,,,,,,,,,,75901,35.5999984741211
"1229380","32000US1229380","Lake City, FL Micro Area; Florida","Lake City, Florida","fl","320","00","ACSSF","0019627",,,,,"12",,,,,,,,,,,,,,"29380",,,,,,,,,,,,,,,,,,,,,,,,,,,,67806,27.1000003814697
"1229460","32000US1229460","Lakeland-Winter Haven, FL Metro Area; Florida","Lakeland-Winter Haven, Florida","fl","320","00","ACSSF","0019628",,,,,"12",,,,,,,,,,,,,,"29460",,,,,,,,,,,,,,,,,,,,,,,,,,,,626676,31.8999996185303
"1233100","32000US1233100","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area; Florida","Miami-Fort Lauderdale-West Palm Beach, Florida","fl","320","00","ACSSF","0019629",,,,,"12",,,,,,,,,,,,,,"33100",,,,,,,,,,,,,,,,,,,,,,,,,,,,5861000,37.7000007629395
"1234940","32000US1234940","Naples-Immokalee-Marco Island, FL Metro Area; Florida","Naples-Immokalee-Marco Island, Florida","fl","320","00","ACSSF","0019630",,,,,"12",,,,,,,,,,,,,,"34940",,,,,,,,,,,,,,,,,,,,,,,,,,,,341091,32.5999984741211
"1235840","32000US1235840","North Port-Sarasota-Bradenton, FL Metro Area; Florida","North Port-Sarasota-Bradenton, Florida","fl","320","00","ACSSF","0019631",,,,,"12",,,,,,,,,,,,,,"35840",,,,,,,,,,,,,,,,,,,,,,,,,,,,735767,32.4000015258789
"1236100","32000US1236100","Ocala, FL Metro Area; Florida","Ocala, Florida","fl","320","00","ACSSF","0019632",,,,,"12",,,,,,,,,,,,,,"36100",,,,,,,,,,,,,,,,,,,,,,,,,,,,336811,32.7000007629395
"1236380","32000US1236380","Okeechobee, FL Micro Area; Florida","Okeechobee, Florida","fl","320","00","ACSSF","0019633",,,,,"12",,,,,,,,,,,,,,"36380",,,,,,,,,,,,,,,,,,,,,,,,,,,,39255,31.5
"1236740","32000US1236740","Orlando-Kissimmee-Sanford, FL Metro Area; Florida","Orlando-Kissimmee-Sanford, Florida","fl","320","00","ACSSF","0019634",,,,,"12",,,,,,,,,,,,,,"36740",,,,,,,,,,,,,,,,,,,,,,,,,,,,2277816,34.2999992370605
"1237260","32000US1237260","Palatka, FL Micro Area; Florida","Palatka, Florida","fl","320","00","ACSSF","0019635",,,,,"12",,,,,,,,,,,,,,"37260",,,,,,,,,,,,,,,,,,,,,,,,,,,,72696,35
"1237340","32000US1237340","Palm Bay-Melbourne-Titusville, FL Metro Area; Florida","Palm Bay-Melbourne-Titusville, Florida","fl","320","00","ACSSF","0019636",,,,,"12",,,,,,,,,,,,,,"37340",,,,,,,,,,,,,,,,,,,,,,,,,,,,553591,32.0999984741211
"1237460","32000US1237460","Panama City, FL Metro Area; Florida","Panama City, Florida","fl","320","00","ACSSF","0019637",,,,,"12",,,,,,,,,,,,,,"37460",,,,,,,,,,,,,,,,,,,,,,,,,,,,191138,31.3999996185303
"1237860","32000US1237860","Pensacola-Ferry Pass-Brent, FL Metro Area; Florida","Pensacola-Ferry Pass-Brent, Florida","fl","320","00","ACSSF","0019638",,,,,"12",,,,,,,,,,,,,,"37860",,,,,,,,,,,,,,,,,,,,,,,,,,,,467348,30.3999996185303
"1238940","32000US1238940","Port St. Lucie, FL Metro Area; Florida","Port St. Lucie, Florida","fl","320","00","ACSSF","0019639",,,,,"12",,,,,,,,,,,,,,"38940",,,,,,,,,,,,,,,,,,,,,,,,,,,,439592,36.5999984741211
"1239460","32000US1239460","Punta Gorda, FL Metro Area; Florida","Punta Gorda, Florida","fl","320","00","ACSSF","0019640",,,,,"12",,,,,,,,,,,,,,"39460",,,,,,,,,,,,,,,,,,,,,,,,,,,,165783,32.9000015258789
"1242680","32000US1242680","Sebastian-Vero Beach, FL Metro Area; Florida","Sebastian-Vero Beach, Florida","fl","320","00","ACSSF","0019641",,,,,"12",,,,,,,,,,,,,,"42680",,,,,,,,,,,,,,,,,,,,,,,,,,,,142866,34.4000015258789
"1242700","32000US1242700","Sebring, FL Metro Area; Florida","Sebring, Florida","fl","320","00","ACSSF","0019642",,,,,"12",,,,,,,,,,,,,,"42700",,,,,,,,,,,,,,,,,,,,,,,,,,,,98328,33.4000015258789
"1245220","32000US1245220","Tallahassee, FL Metro Area; Florida","Tallahassee, Florida","fl","320","00","ACSSF","0019643",,,,,"12",,,,,,,,,,,,,,"45220",,,,,,,,,,,,,,,,,,,,,,,,,,,,374690,36.4000015258789
"1245300","32000US1245300","Tampa-St. Petersburg-Clearwater, FL Metro Area; Florida","Tampa-St. Petersburg-Clearwater, Florida","fl","320","00","ACSSF","0019644",,,,,"12",,,,,,,,,,,,,,"45300",,,,,,,,,,,,,,,,,,,,,,,,,,,,2888458,32.5999984741211
"1245540","32000US1245540","The Villages, FL Metro Area; Florida","The Villages, Florida","fl","320","00","ACSSF","0019645",,,,,"12",,,,,,,,,,,,,,"45540",,,,,,,,,,,,,,,,,,,,,,,,,,,,108501,31.6000003814697
"1248100","32000US1248100","Wauchula, FL Micro Area; Florida","Wauchula, Florida","fl","320","00","ACSSF","0019646",,,,,"12",,,,,,,,,,,,,,"48100",,,,,,,,,,,,,,,,,,,,,,,,,,,,27468,29.2999992370605
"1310500","32000US1310500","Albany, GA Metro Area; Georgia","Albany, Georgia","ga","320","00","ACSSF","0011200",,,,,"13",,,,,,,,,,,,,,"10500",,,,,,,,,,,,,,,,,,,,,,,,,,,,155917,32.9000015258789
"1311140","32000US1311140","Americus, GA Micro Area; Georgia","Americus, Georgia","ga","320","00","ACSSF","0011201",,,,,"13",,,,,,,,,,,,,,"11140",,,,,,,,,,,,,,,,,,,,,,,,,,,,36503,32
"1312020","32000US1312020","Athens-Clarke County, GA Metro Area; Georgia","Athens-Clarke County, Georgia","ga","320","00","ACSSF","0011202",,,,,"13",,,,,,,,,,,,,,"12020",,,,,,,,,,,,,,,,,,,,,,,,,,,,198225,35.7000007629395
"1312060","32000US1312060","Atlanta-Sandy Springs-Roswell, GA Metro Area; Georgia","Atlanta-Sandy Springs-Roswell, Georgia","ga","320","00","ACSSF","0011203",,,,,"13",,,,,,,,,,,,,,"12060",,,,,,,,,,,,,,,,,,,,,,,,,,,,5535837,31.1000003814697
"1312260","32000US1312260","Augusta-Richmond County, GA-SC Metro Area (part); Georgia","Augusta-Richmond County, Georgia","ga","320","00","ACSSF","0011204",,,,,"13",,,,,,,,,,,,,,"12260",,,,,,,,,,,,,,,,,,,,,,,,,,,,389804,32.0999984741211
"1312460","32000US1312460","Bainbridge, GA Micro Area; Georgia","Bainbridge, Georgia","ga","320","00","ACSSF","0011205",,,,,"13",,,,,,,,,,,,,,"12460",,,,,,,,,,,,,,,,,,,,,,,,,,,,27378,31.8999996185303
"1315260","32000US1315260","Brunswick, GA Metro Area; Georgia","Brunswick, Georgia","ga","320","00","ACSSF","0011206",,,,,"13",,,,,,,,,,,,,,"15260",,,,,,,,,,,,,,,,,,,,,,,,,,,,114202,29.2999992370605
"1315660","32000US1315660","Calhoun, GA Micro Area; Georgia","Calhoun, Georgia","ga","320","00","ACSSF","0011207",,,,,"13",,,,,,,,,,,,,,"15660",,,,,,,,,,,,,,,,,,,,,,,,,,,,55889,29.3999996185303
"1316340","32000US1316340","Cedartown, GA Micro Area; Georgia","Cedartown, Georgia","ga","320","00","ACSSF","0011208",,,,,"13",,,,,,,,,,,,,,"16340",,,,,,,,,,,,,,,,,,,,,,,,,,,,41215,28.8999996185303
"1316860","32000US1316860","Chattanooga, TN-GA Metro Area (part); Georgia","Chattanooga, Georgia","ga","320","00","ACSSF","0011209",,,,,"13",,,,,,,,,,,,,,"16860",,,,,,,,,,,,,,,,,,,,,,,,,,,,150105,27.7999992370605
"1317980","32000US1317980","Columbus, GA-AL Metro Area (part); Georgia","Columbus, Georgia","ga","320","00","ACSSF","0011210",,,,,"13",,,,,,,,,,,,,,"17980",,,,,,,,,,,,,,,,,,,,,,,,,,,,253714,30.8999996185303
"1318380","32000US1318380","Cordele, GA Micro Area; Georgia","Cordele, Georgia","ga","320","00","ACSSF","0011211",,,,,"13",,,,,,,,,,,,,,"18380",,,,,,,,,,,,,,,,,,,,,,,,,,,,23314,38.9000015258789
"1318460","32000US1318460","Cornelia, GA Micro Area; Georgia","Cornelia, Georgia","ga","320","00","ACSSF","0011212",,,,,"13",,,,,,,,,,,,,,"18460",,,,,,,,,,,,,,,,,,,,,,,,,,,,43527,30.1000003814697
"1319140","32000US1319140","Dalton, GA Metro Area; Georgia","Dalton, Georgia","ga","320","00","ACSSF","0011213",,,,,"13",,,,,,,,,,,,,,"19140",,,,,,,,,,,,,,,,,,,,,,,,,,,,142857,29.7999992370605
"1320060","32000US1320060","Douglas, GA Micro Area; Georgia","Douglas, Georgia","ga","320","00","ACSSF","0011214",,,,,"13",,,,,,,,,,,,,,"20060",,,,,,,,,,,,,,,,,,,,,,,,,,,,43003,29.3999996185303
"1320140","32000US1320140","Dublin, GA Micro Area; Georgia","Dublin, Georgia","ga","320","00","ACSSF","0011215",,,,,"13",,,,,,,,,,,,,,"20140",,,,,,,,,,,,,,,,,,,,,,,,,,,,57680,34.4000015258789
"1322340","32000US1322340","Fitzgerald, GA Micro Area; Georgia","Fitzgerald, Georgia","ga","320","00","ACSSF","0011216",,,,,"13",,,,,,,,,,,,,,"22340",,,,,,,,,,,,,,,,,,,,,,,,,,,,17477,31.2999992370605
"1323580","32000US1323580","Gainesville, GA Metro Area; Georgia","Gainesville, Georgia","ga","320","00","ACSSF","0011217",,,,,"13",,,,,,,,,,,,,,"23580",,,,,,,,,,,,,,,,,,,,,,,,,,,,187916,29.8999996185303
"1325980","32000US1325980","Hinesville, GA Metro Area; Georgia","Hinesville, Georgia","ga","320","00","ACSSF","0011218",,,,,"13",,,,,,,,,,,,,,"25980",,,,,,,,,,,,,,,,,,,,,,,,,,,,81015,30.6000003814697
"1327600","32000US1327600","Jefferson, GA Micro Area; Georgia","Jefferson, Georgia","ga","320","00","ACSSF","0011219",,,,,"13",,,,,,,,,,,,,,"27600",,,,,,,,,,,,,,,,,,,,,,,,,,,,61420,29.2000007629395
"1327700","32000US1327700","Jesup, GA Micro Area; Georgia","Jesup, Georgia","ga","320","00","ACSSF","0011220",,,,,"13",,,,,,,,,,,,,,"27700",,,,,,,,,,,,,,,,,,,,,,,,,,,,30046,29.2999992370605
"1329300","32000US1329300","LaGrange, GA Micro Area; Georgia","LaGrange, Georgia","ga","320","00","ACSSF","0011221",,,,,"13",,,,,,,,,,,,,,"29300",,,,,,,,,,,,,,,,,,,,,,,,,,,,68867,31.7999992370605
"1331420","32000US1331420","Macon, GA Metro Area; Georgia","Macon, Georgia","ga","320","00","ACSSF","0011222",,,,,"13",,,,,,,,,,,,,,"31420",,,,,,,,,,,,,,,,,,,,,,,,,,,,231517,35.2999992370605
"1333300","32000US1333300","Milledgeville, GA Micro Area; Georgia","Milledgeville, Georgia","ga","320","00","ACSSF","0011223",,,,,"13",,,,,,,,,,,,,,"33300",,,,,,,,,,,,,,,,,,,,,,,,,,,,54676,40.2000007629395
"1334220","32000US1334220","Moultrie, GA Micro Area; Georgia","Moultrie, Georgia","ga","320","00","ACSSF","0011224",,,,,"13",,,,,,,,,,,,,,"34220",,,,,,,,,,,,,,,,,,,,,,,,,,,,46024,34.0999984741211
"1340660","32000US1340660","Rome, GA Metro Area; Georgia","Rome, Georgia","ga","320","00","ACSSF","0011225",,,,,"13",,,,,,,,,,,,,,"40660",,,,,,,,,,,,,,,,,,,,,,,,,,,,96169,30.6000003814697
"1341220","32000US1341220","St. Marys, GA Micro Area; Georgia","St. Marys, Georgia","ga","320","00","ACSSF","0011226",,,,,"13",,,,,,,,,,,,,,"41220",,,,,,,,,,,,,,,,,,,,,,,,,,,,51445,27.8999996185303
"1342340","32000US1342340","Savannah, GA Metro Area; Georgia","Savannah, Georgia","ga","320","00","ACSSF","0011227",,,,,"13",,,,,,,,,,,,,,"42340",,,,,,,,,,,,,,,,,,,,,,,,,,,,367071,31.7999992370605
"1344340","32000US1344340","Statesboro, GA Micro Area; Georgia","Statesboro, Georgia","ga","320","00","ACSSF","0011228",,,,,"13",,,,,,,,,,,,,,"44340",,,,,,,,,,,,,,,,,,,,,,,,,,,,72386,39
"1344900","32000US1344900","Summerville, GA Micro Area; Georgia","Summerville, Georgia","ga","320","00","ACSSF","0011229",,,,,"13",,,,,,,,,,,,,,"44900",,,,,,,,,,,,,,,,,,,,,,,,,,,,25241,27.7999992370605
"1345580","32000US1345580","Thomaston, GA Micro Area; Georgia","Thomaston, Georgia","ga","320","00","ACSSF","0011230",,,,,"13",,,,,,,,,,,,,,"45580",,,,,,,,,,,,,,,,,,,,,,,,,,,,26528,32.5999984741211
"1345620","32000US1345620","Thomasville, GA Micro Area; Georgia","Thomasville, Georgia","ga","320","00","ACSSF","0011231",,,,,"13",,,,,,,,,,,,,,"45620",,,,,,,,,,,,,,,,,,,,,,,,,,,,44824,33.2000007629395
"1345700","32000US1345700","Tifton, GA Micro Area; Georgia","Tifton, Georgia","ga","320","00","ACSSF","0011232",,,,,"13",,,,,,,,,,,,,,"45700",,,,,,,,,,,,,,,,,,,,,,,,,,,,40787,26.7999992370605
"1345740","32000US1345740","Toccoa, GA Micro Area; Georgia","Toccoa, Georgia","ga","320","00","ACSSF","0011233",,,,,"13",,,,,,,,,,,,,,"45740",,,,,,,,,,,,,,,,,,,,,,,,,,,,25620,29.2000007629395
"1346660","32000US1346660","Valdosta, GA Metro Area; Georgia","Valdosta, Georgia","ga","320","00","ACSSF","0011234",,,,,"13",,,,,,,,,,,,,,"46660",,,,,,,,,,,,,,,,,,,,,,,,,,,,143291,32.7999992370605
"1347080","32000US1347080","Vidalia, GA Micro Area; Georgia","Vidalia, Georgia","ga","320","00","ACSSF","0011235",,,,,"13",,,,,,,,,,,,,,"47080",,,,,,,,,,,,,,,,,,,,,,,,,,,,36178,30.1000003814697
"1347580","32000US1347580","Warner Robins, GA Metro Area; Georgia","Warner Robins, Georgia","ga","320","00","ACSSF","0011236",,,,,"13",,,,,,,,,,,,,,"47580",,,,,,,,,,,,,,,,,,,,,,,,,,,,186246,29.7000007629395
"1348180","32000US1348180","Waycross, GA Micro Area; Georgia","Waycross, Georgia","ga","320","00","ACSSF","0011237",,,,,"13",,,,,,,,,,,,,,"48180",,,,,,,,,,,,,,,,,,,,,,,,,,,,54657,30.7000007629395
"1525900","32000US1525900","Hilo, HI Micro Area; Hawaii","Hilo, Hawaii","hi","320","00","ACSSF","0002222",,,,,"15",,,,,,,,,,,,,,"25900",,,,,,,,,,,,,,,,,,,,,,,,,,,,191482,33.5
"1527980","32000US1527980","Kahului-Wailuku-Lahaina, HI Metro Area; Hawaii","Kahului-Wailuku-Lahaina, Hawaii","hi","320","00","ACSSF","0002223",,,,,"15",,,,,,,,,,,,,,"27980",,,,,,,,,,,,,,,,,,,,,,,,,,,,160948,30.7999992370605
"1528180","32000US1528180","Kapaa, HI Micro Area; Hawaii","Kapaa, Hawaii","hi","320","00","ACSSF","0002224",,,,,"15",,,,,,,,,,,,,,"28180",,,,,,,,,,,,,,,,,,,,,,,,,,,,69691,29.3999996185303
"1546520","32000US1546520","Urban Honolulu, HI Metro Area; Hawaii","Urban Honolulu, Hawaii","hi","320","00","ACSSF","0002225",,,,,"15",,,,,,,,,,,,,,"46520",,,,,,,,,,,,,,,,,,,,,,,,,,,,984178,34.0999984741211
"1613940","32000US1613940","Blackfoot, ID Micro Area; Idaho","Blackfoot, Idaho","id","320","00","ACSSF","0002497",,,,,"16",,,,,,,,,,,,,,"13940",,,,,,,,,,,,,,,,,,,,,,,,,,,,45407,24.2000007629395
"1614260","32000US1614260","Boise City, ID Metro Area; Idaho","Boise City, Idaho","id","320","00","ACSSF","0002498",,,,,"16",,,,,,,,,,,,,,"14260",,,,,,,,,,,,,,,,,,,,,,,,,,,,651402,29.3999996185303
"1615420","32000US1615420","Burley, ID Micro Area; Idaho","Burley, Idaho","id","320","00","ACSSF","0002499",,,,,"16",,,,,,,,,,,,,,"15420",,,,,,,,,,,,,,,,,,,,,,,,,,,,43648,23.7000007629395
"1617660","32000US1617660","Coeur d'Alene, ID Metro Area; Idaho","Coeur d'Alene, Idaho","id","320","00","ACSSF","0002500",,,,,"16",,,,,,,,,,,,,,"17660",,,,,,,,,,,,,,,,,,,,,,,,,,,,145046,29.8999996185303
"1625200","32000US1625200","Hailey, ID Micro Area; Idaho","Hailey, Idaho","id","320","00","ACSSF","0002501",,,,,"16",,,,,,,,,,,,,,"25200",,,,,,,,,,,,,,,,,,,,,,,,,,,,27621,27.8999996185303
"1626820","32000US1626820","Idaho Falls, ID Metro Area; Idaho","Idaho Falls, Idaho","id","320","00","ACSSF","0002502",,,,,"16",,,,,,,,,,,,,,"26820",,,,,,,,,,,,,,,,,,,,,,,,,,,,137233,29.1000003814697
"1627220","32000US1627220","Jackson, WY-ID Micro Area (part); Idaho","Jackson, Idaho","id","320","00","ACSSF","0002503",,,,,"16",,,,,,,,,,,,,,"27220",,,,,,,,,,,,,,,,,,,,,,,,,,,,10285,26.8999996185303
"1630300","32000US1630300","Lewiston, ID-WA Metro Area (part); Idaho","Lewiston, Idaho","id","320","00","ACSSF","0002504",,,,,"16",,,,,,,,,,,,,,"30300",,,,,,,,,,,,,,,,,,,,,,,,,,,,39779,26.8999996185303
"1630860","32000US1630860","Logan, UT-ID Metro Area (part); Idaho","Logan, Idaho","id","320","00","ACSSF","0002505",,,,,"16",,,,,,,,,,,,,,"30860",,,,,,,,,,,,,,,,,,,,,,,,,,,,12914,24.2999992370605
"1634140","32000US1634140","Moscow, ID Micro Area; Idaho","Moscow, Idaho","id","320","00","ACSSF","0002506",,,,,"16",,,,,,,,,,,,,,"34140",,,,,,,,,,,,,,,,,,,,,,,,,,,,38339,35.2000007629395
"1634300","32000US1634300","Mountain Home, ID Micro Area; Idaho","Mountain Home, Idaho","id","320","00","ACSSF","0002507",,,,,"16",,,,,,,,,,,,,,"34300",,,,,,,,,,,,,,,,,,,,,,,,,,,,26175,27.1000003814697
"1636620","32000US1636620","Ontario, OR-ID Micro Area (part); Idaho","Ontario, Idaho","id","320","00","ACSSF","0002508",,,,,"16",,,,,,,,,,,,,,"36620",,,,,,,,,,,,,,,,,,,,,,,,,,,,22700,28.5
"1638540","32000US1638540","Pocatello, ID Metro Area; Idaho","Pocatello, Idaho","id","320","00","ACSSF","0002509",,,,,"16",,,,,,,,,,,,,,"38540",,,,,,,,,,,,,,,,,,,,,,,,,,,,83604,30.2000007629395
"1639940","32000US1639940","Rexburg, ID Micro Area; Idaho","Rexburg, Idaho","id","320","00","ACSSF","0002510",,,,,"16",,,,,,,,,,,,,,"39940",,,,,,,,,,,,,,,,,,,,,,,,,,,,50861,43
"1641760","32000US1641760","Sandpoint, ID Micro Area; Idaho","Sandpoint, Idaho","id","320","00","ACSSF","0002511",,,,,"16",,,,,,,,,,,,,,"41760",,,,,,,,,,,,,,,,,,,,,,,,,,,,41066,30.3999996185303
"1646300","32000US1646300","Twin Falls, ID Micro Area; Idaho","Twin Falls, Idaho","id","320","00","ACSSF","0002512",,,,,"16",,,,,,,,,,,,,,"46300",,,,,,,,,,,,,,,,,,,,,,,,,,,,102657,28.5
"1714010","32000US1714010","Bloomington, IL Metro Area; Illinois","Bloomington, Illinois","il","320","00","ACSSF","0021552",,,,,"17",,,,,,,,,,,,,,"14010",,,,,,,,,,,,,,,,,,,,,,,,,,,,189502,28.3999996185303
"1715460","32000US1715460","Burlington, IA-IL Micro Area (part); Illinois","Burlington, Illinois","il","320","00","ACSSF","0021553",,,,,"17",,,,,,,,,,,,,,"15460",,,,,,,,,,,,,,,,,,,,,,,,,,,,7042,22.7000007629395
"1715900","32000US1715900","Canton, IL Micro Area; Illinois","Canton, Illinois","il","320","00","ACSSF","0021554",,,,,"17",,,,,,,,,,,,,,"15900",,,,,,,,,,,,,,,,,,,,,,,,,,,,36323,27.5
"1716020","32000US1716020","Cape Girardeau, MO-IL Metro Area (part); Illinois","Cape Girardeau, Illinois","il","320","00","ACSSF","0021555",,,,,"17",,,,,,,,,,,,,,"16020",,,,,,,,,,,,,,,,,,,,,,,,,,,,7364,22.7999992370605
"1716060","32000US1716060","Carbondale-Marion, IL Metro Area; Illinois","Carbondale-Marion, Illinois","il","320","00","ACSSF","0021556",,,,,"17",,,,,,,,,,,,,,"16060",,,,,,,,,,,,,,,,,,,,,,,,,,,,126655,33.7999992370605
"1716460","32000US1716460","Centralia, IL Micro Area; Illinois","Centralia, Illinois","il","320","00","ACSSF","0021557",,,,,"17",,,,,,,,,,,,,,"16460",,,,,,,,,,,,,,,,,,,,,,,,,,,,38665,30.8999996185303
"1716580","32000US1716580","Champaign-Urbana, IL Metro Area; Illinois","Champaign-Urbana, Illinois","il","320","00","ACSSF","0021558",,,,,"17",,,,,,,,,,,,,,"16580",,,,,,,,,,,,,,,,,,,,,,,,,,,,236096,33.7000007629395
"1716660","32000US1716660","Charleston-Mattoon, IL Micro Area; Illinois","Charleston-Mattoon, Illinois","il","320","00","ACSSF","0021559",,,,,"17",,,,,,,,,,,,,,"16660",,,,,,,,,,,,,,,,,,,,,,,,,,,,63980,32.9000015258789
"1716980","32000US1716980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area (part); Illinois","Chicago-Naperville-Elgin, Illinois","il","320","00","ACSSF","0021560",,,,,"17",,,,,,,,,,,,,,"16980",,,,,,,,,,,,,,,,,,,,,,,,,,,,8660599,30.8999996185303
